"Source","Test","Length","Time"
"auto","h0","1000","24.469999980926513"
"auto","h4","10","1.2"
"auto","h4","10","1.1699999809265136"
"auto","h8","3000","52.11000003814697"
"auto","h2","2000","87.01999998092651"
"auto","h0","1000","18.38999996185303"
"auto","h2","1500","60.579999923706055"
"auto","h7","100","2.159999942779541"
"auto","h3","10","1.7100000381469727"
"auto","h9","100","2.009999942779541"
"auto","h4","10","0.65"
"auto","h5","2000","37.58000001907349"
"auto","h5","500","10.010000038146973"
"auto","h6","100","2.660000038146973"
"auto","h4","2000","38.10999994277954"
"auto","h4","50","1.4"
"auto","h8","2000","32.53000001907348"
"auto","h7","10","1.4300000190734863"
"auto","h6","3000","64.28000001907348"
"auto","h1","1500","28.15"
"auto","h9","1500","24.739999961853027"
"auto","h6","500","10.260000038146973"
"auto","h3","100","4.269999980926514"
"auto","h2","3000","124.26000003814697"
"auto","h0","1000","19.430000019073486"
"auto","h8","1500","26.219999980926513"
"auto","h0","1000","19.839999961853028"
"auto","h5","100","3.05"
"auto","h7","500","9.369999980926513"
"auto","h2","1500","63.59000005722046"
"auto","h5","100","2.3600000381469726"
"auto","h8","3000","48.65"
"auto","h0","1000","19.120000076293945"
"auto","h7","10","1.0699999809265137"
"auto","h6","3000","58.2"
"auto","h2","2000","85.43000001907349"
"auto","h2","100","4.539999961853027"
"auto","h5","2000","38.8"
"auto","h0","2000","36.68000001907349"
"auto","h1","2000","36.519999980926514"
"auto","h2","3000","120.55"
"auto","h9","1000","17.1"
"auto","h3","10","1.1800000190734863"
"auto","h3","1500","60.589999961853025"
"auto","h9","500","8.4"
"auto","h2","1500","60.94000005722046"
"auto","h6","1500","27.8"
"auto","h5","3000","57.509999942779544"
"auto","h0","3000","55.310000038146974"
"auto","h6","50","1.6100000381469726"
"auto","h3","500","22.229999923706053"
"auto","h5","500","10.260000038146973"
"auto","h8","100","3.15"
"auto","h4","2000","37.46999998092652"
"auto","h4","3000","54.96999998092652"
"auto","h9","10","0.9700000762939454"
"auto","h7","1500","24.920000076293945"
"auto","h1","2000","39.2"
"auto","h2","50","3.969999980926514"
"auto","h8","1500","25.35"
"auto","h0","2000","37.62999992370605"
"auto","h1","1000","19.75"
"auto","h0","2000","35.71999998092652"
"auto","h9","500","8.469999980926513"
"auto","h0","1000","18.5"
"auto","h2","3000","118.46000003814697"
"auto","h1","1500","29.909999942779542"
"auto","h6","3000","54.14000005722046"
"auto","h3","2000","81.86000003814698"
"auto","h3","2000","81.54000005722045"
"auto","h4","10","0.6600000381469726"
"auto","h6","1500","28.6"
"auto","h1","2000","36.46000003814697"
"auto","h7","100","2.3300000190734864"
"auto","h8","10","1.95"
"auto","h4","50","2.45"
"auto","h3","100","5.210000038146973"
"auto","h4","3000","56.44000005722046"
"auto","h8","2000","33.65"
"auto","h7","10","1"
"auto","h7","500","9.019999980926514"
"auto","h5","100","2.1300000190734862"
"auto","h2","50","4.790000057220459"
"auto","h0","1000","18.869999980926515"
"auto","h1","1000","20.60999994277954"
"auto","h0","1000","18.169999980926512"
"auto","h6","2000","37.35"
"auto","h6","10","0.659999942779541"
"auto","h2","1000","43.75"
"auto","h2","1500","58.93000001907349"
"auto","h4","10","0.7399999618530273"
"auto","h5","1000","19.710000038146973"
"auto","h3","1500","64.77999992370606"
"auto","h7","500","9.6"
"auto","h1","1000","21.760000038146973"
"auto","h6","500","10.24000005722046"
"auto","h9","100","2.1799999237060548"
"auto","h1","10","1.1300000190734862"
"auto","h1","50","2.2699999809265137"
"auto","h9","1500","23.680000019073486"
"auto","h6","2000","36.589999961853025"
"auto","h2","1000","40.80999994277954"
"auto","h8","1000","15.890000057220458"
"auto","h2","1000","41.96999998092652"
"auto","h3","2000","81.35999994277954"
"auto","h5","100","2.4199999809265136"
"auto","h0","10","0.9699999809265136"
"auto","h9","10","0.95"
"auto","h2","100","4.419999980926514"
"auto","h4","3000","59.45"
"auto","h0","1500","29.979999923706053"
"auto","h4","500","10.65"
"auto","h1","500","9.85"
"auto","h8","100","4.119999980926513"
"auto","h3","50","4.420000076293945"
"auto","h3","100","4.3799999237060545"
"auto","h5","10","0.7300000190734863"
"auto","h4","1500","29.180000019073486"
"auto","h1","3000","55.21000003814697"
"auto","h1","1500","30.470000076293946"
"auto","h1","500","10.290000057220459"
"auto","h2","50","2.95"
"auto","h9","1500","25.019999980926514"
"auto","h7","3000","48.53000001907348"
"auto","h9","1000","16.69000005722046"
"auto","h3","50","2.9399999618530273"
"auto","h4","1000","20.169999980926512"
"auto","h7","1000","16.45"
"auto","h0","10","1.090000057220459"
"auto","h1","10","1.15"
"auto","h4","1500","28.4"
"auto","h6","1000","19.19000005722046"
"auto","h2","50","2.690000057220459"
"auto","h2","3000","120.20999994277955"
"auto","h2","2000","85.22000007629394"
"auto","h0","1500","29.130000019073485"
"auto","h7","500","8.910000038146972"
"auto","h7","3000","49.15"
"auto","h0","50","1.75"
"auto","h5","100","2.410000038146973"
"auto","h9","1500","25.269999980926514"
"auto","h9","500","9.239999961853027"
"auto","h8","3000","48.48999996185303"
"auto","h6","1000","20.539999961853027"
"auto","h6","500","10.460000038146973"
"auto","h9","10","0.9300000190734863"
"auto","h8","2000","32.98999996185303"
"auto","h4","10","0.7199999809265136"
"auto","h3","100","4.5699999809265135"
"auto","h0","50","1.85"
"auto","h2","100","5.079999923706055"
"auto","h5","1000","19.55"
"auto","h8","10","1.159999942779541"
"auto","h0","10","0.9899999618530273"
"auto","h5","1000","19.319999980926514"
"auto","h7","1500","23.910000038146972"
"auto","h1","100","2.5199999809265137"
"auto","h8","100","3.0199999809265137"
"auto","h2","3000","120.75"
"auto","h5","1000","19.8"
"auto","h1","1000","18.99000005722046"
"auto","h9","10","0.95"
"auto","h1","100","2.5699999809265135"
"auto","h2","50","2.95"
"auto","h0","2000","35.59000005722046"
"auto","h2","50","3.4800000190734863"
"auto","h7","3000","50.320000076293944"
"auto","h2","3000","119.5"
"auto","h8","2000","30.970000076293946"
"auto","h5","1500","27.510000038146973"
"auto","h2","1000","40.079999923706055"
"auto","h3","3000","125.77000007629394"
"auto","h4","500","10.1"
"auto","h8","50","1.940000057220459"
"auto","h1","50","1.940000057220459"
"auto","h9","100","2.4"
"auto","h5","10","0.7199999809265136"
"auto","h4","50","2.540000057220459"
"auto","h8","10","1.1199999809265138"
"auto","h9","1500","24.579999923706055"
"auto","h0","3000","56.6"
"auto","h1","500","11.389999961853027"
"auto","h0","50","2.409999942779541"
"auto","h5","100","2.9800000190734863"
"auto","h2","10","1.140000057220459"
"auto","h4","1500","27.829999923706055"
"auto","h8","10","1.2"
"auto","h1","100","2.55"
"auto","h4","2000","40.25"
"auto","h8","2000","31.969999980926513"
"auto","h2","500","28.589999961853028"
"auto","h8","10","1.8100000381469727"
"auto","h2","100","4.970000076293945"
"auto","h2","1500","60.69000005722046"
"auto","h5","3000","55.96000003814697"
"auto","h6","3000","58.18000001907349"
"auto","h5","50","1.490000057220459"
"auto","h5","10","0.6400000572204589"
"auto","h8","50","1.8699999809265138"
"auto","h7","3000","50.21999998092652"
"auto","h0","50","2.35"
"auto","h6","100","2.1"
"auto","h0","3000","61.73999996185303"
"auto","h5","1500","28.689999961853026"
"auto","h0","100","2.4300000190734865"
"auto","h5","100","2.290000057220459"
"auto","h4","50","1.5899999618530274"
"auto","h4","1000","20.589999961853028"
"auto","h6","1500","28.520000076293947"
"auto","h2","500","21.45999994277954"
"auto","h6","500","10.069999980926514"
"auto","h0","2000","36.380000019073485"
"auto","h6","3000","57.03000001907348"
"auto","h1","3000","54.4"
"auto","h9","1500","24.45"
"auto","h5","500","10.430000019073486"
"auto","h1","3000","53.85"
"auto","h1","3000","55.5"
"auto","h0","3000","55.43000001907349"
"auto","h7","500","10.419999980926514"
"auto","h5","100","2.2300000190734863"
"auto","h8","500","9.2"
"auto","h8","1500","25.45999994277954"
"auto","h9","10","1.090000057220459"
"auto","h7","1000","16.419999980926512"
"auto","h8","2000","32.64000005722046"
"auto","h4","1500","28.20999994277954"
"auto","h8","1000","16.730000019073486"
"auto","h8","3000","46.179999923706056"
"auto","h3","1000","42"
"auto","h8","500","8.730000019073486"
"auto","h0","50","1.5300000190734864"
"auto","h3","3000","119.56000003814697"
"auto","h2","1000","42.060000038146974"
"auto","h3","1000","42.939999961853026"
"auto","h3","100","4.230000019073486"
"auto","h3","500","23.130000019073485"
"auto","h4","10","1.0800000190734864"
"auto","h8","1500","26.939999961853026"
"auto","h0","100","4.089999961853027"
"auto","h3","100","5.939999961853028"
"auto","h1","2000","35.839999961853025"
"auto","h3","2000","80.73000001907349"
"auto","h4","10","0.9200000762939453"
"auto","h4","3000","55.31999998092651"
"auto","h8","10","1.3"
"auto","h6","2000","38.75"
"auto","h3","500","21.44000005722046"
"auto","h2","1500","62.65999994277954"
"auto","h7","1500","26.3"
"auto","h2","50","4.95"
"auto","h2","500","22.15"
"auto","h8","1000","20.10999994277954"
"auto","h4","1000","22.260000038146973"
"auto","h8","3000","47.839999961853025"
"auto","h0","1000","18.939999961853026"
"auto","h5","3000","56.38999996185303"
"auto","h5","2000","39.6"
"auto","h6","1000","20.619999980926515"
"auto","h7","1500","24.61000003814697"
"auto","h9","1500","24.3"
"auto","h0","50","1.7199999809265136"
"auto","h6","50","1.6"
"auto","h1","100","2.440000057220459"
"auto","h3","2000","83.98000001907349"
"auto","h0","1000","22.789999961853027"
"auto","h0","1500","28.460000038146973"
"auto","h7","50","3.059999942779541"
"auto","h8","3000","47.80999994277954"
"auto","h5","1000","21.319999980926514"
"auto","h2","50","2.8600000381469726"
"auto","h1","500","10.09000005722046"
"auto","h2","1000","42.98999996185303"
"auto","h5","1500","28.89000005722046"
"auto","h9","1500","27.829999923706055"
"auto","h1","100","3.3899999618530274"
"auto","h0","1500","28.039999961853027"
"auto","h9","50","1.6299999237060547"
"auto","h7","10","0.9600000381469727"
"auto","h6","1000","19.719999980926513"
"auto","h9","50","1.65"
"auto","h4","500","10.339999961853028"
"auto","h4","10","0.7300000190734863"
"auto","h0","1500","26.38999996185303"
"auto","h3","1500","60.45"
"auto","h0","3000","52.2"
"auto","h0","3000","51.25"
"auto","h6","2000","37.98999996185303"
"auto","h5","2000","37.85"
"auto","h8","10","1.390000057220459"
"auto","h5","100","3.3299999237060547"
"auto","h5","2000","38.05999994277954"
"auto","h8","50","1.790000057220459"
"auto","h2","10","1.190000057220459"
"auto","h4","1000","20.019999980926514"
"auto","h2","1500","61.71000003814697"
"auto","h3","10","1.1899999618530273"
"auto","h9","10","1.0100000381469727"
"auto","h0","2000","36.380000019073485"
"auto","h7","2000","32.48999996185303"
"auto","h6","2000","38.95"
"auto","h8","3000","47.439999961853026"
"auto","h9","3000","47.85"
"auto","h6","500","10.160000038146972"
"auto","h1","1000","18.930000019073486"
"auto","h3","500","22.930000019073486"
"auto","h2","500","22.519999980926514"
"auto","h4","50","2.4399999618530273"
"auto","h7","500","9.310000038146972"
"auto","h0","3000","50.060000038146974"
"auto","h2","1500","62.730000019073486"
"auto","h1","500","10.1"
"auto","h3","1000","41.990000057220456"
"auto","h0","2000","37.96000003814697"
"auto","h9","2000","33.66999998092651"
"auto","h0","1500","29.840000057220458"
"auto","h6","50","1.609999942779541"
"auto","h4","10","1.15"
"auto","h7","1000","19.1"
"auto","h8","500","12.810000038146972"
"auto","h9","50","1.7199999809265136"
"auto","h9","3000","51.83000001907349"
"auto","h8","2000","35.97000007629394"
"auto","h7","10","0.9600000381469727"
"auto","h2","50","4.030000019073486"
"auto","h9","10","0.8399999618530274"
"auto","h4","10","1"
"auto","h7","2000","32.95"
"auto","h6","1500","29.960000038146973"
"auto","h5","1500","29.35"
"auto","h0","1000","19.680000019073486"
"auto","h6","1500","30.560000038146974"
"auto","h9","10","0.9699999809265136"
"auto","h3","1000","43.119999980926515"
"auto","h3","500","22.05"
"auto","h3","10","1.4100000381469726"
"auto","h3","1000","42.429999923706056"
"auto","h4","1000","21.210000038146973"
"auto","h6","1500","28.6"
"auto","h5","1500","28.789999961853027"
"auto","h1","100","2.55"
"auto","h0","50","1.7899999618530273"
"auto","h1","500","10.839999961853028"
"auto","h6","100","2.540000057220459"
"auto","h4","10","0.6600000381469726"
"auto","h4","500","10.319999980926514"
"auto","h4","10","1.0199999809265137"
"auto","h4","100","2.6399999618530274"
"auto","h0","1000","19.280000019073487"
"auto","h7","2000","33.34000005722046"
"auto","h1","100","2.6399999618530274"
"auto","h7","500","9.330000019073486"
"auto","h3","1500","65.61000003814698"
"auto","h8","3000","49.06999998092651"
"auto","h7","500","8.55"
"auto","h0","1500","27.479999923706053"
"auto","h5","10","1.0199999809265137"
"auto","h8","1500","25.65"
"auto","h7","500","9.360000038146973"
"auto","h9","2000","35.079999923706055"
"auto","h9","2000","31.86000003814697"
"auto","h8","500","9.2"
"auto","h9","10","1.35"
"auto","h5","10","1.0600000381469727"
"auto","h4","1000","19.169999980926512"
"auto","h0","2000","36.740000057220456"
"auto","h9","1000","17.25"
"auto","h9","500","8.639999961853027"
"auto","h4","3000","57.20999994277954"
"auto","h4","50","2.1899999618530273"
"auto","h6","50","1.740000057220459"
"auto","h6","3000","55.51000003814697"
"auto","h6","10","0.9899999618530273"
"auto","h2","3000","134.8800000190735"
"auto","h1","1000","20.70999994277954"
"auto","h6","1000","20.320000076293944"
"auto","h3","100","4.4300000190734865"
"auto","h6","1000","20.839999961853028"
"auto","h1","100","2.9"
"auto","h8","1000","16.95999994277954"
"auto","h4","1000","20.560000038146974"
"auto","h9","500","9.360000038146973"
"auto","h9","10","1.6"
"auto","h2","50","2.85"
"auto","h2","50","2.8299999237060547"
"auto","h2","100","5.4300000190734865"
"auto","h8","1000","16.88999996185303"
"auto","h4","10","0.8"
"auto","h9","100","2.5399999618530273"
"auto","h5","3000","56.31999998092651"
"auto","h6","100","2.440000057220459"
"auto","h0","500","10.7"
"auto","h2","2000","79.28000001907348"
"auto","h5","1000","20.25"
"auto","h1","2000","37.87000007629395"
"auto","h0","10","1.2199999809265136"
"auto","h4","3000","55.56999998092651"
"auto","h5","500","10.760000038146973"
"auto","h6","3000","57.630000019073485"
"auto","h0","10","0.9"
"auto","h5","2000","40.619999980926515"
"auto","h9","3000","48.91999998092651"
"auto","h0","2000","37.98999996185303"
"auto","h4","10","0.6"
"auto","h8","1500","24.85999994277954"
"auto","h9","1000","16.5"
"auto","h6","3000","58.33000001907349"
"auto","h4","1500","29.960000038146973"
"auto","h6","500","10.5"
"auto","h7","1000","17.430000019073486"
"auto","h3","1500","64.87000007629395"
"auto","h2","2000","89.11999998092651"
"auto","h4","500","10.680000019073486"
"auto","h6","2000","38.94000005722046"
"auto","h8","2000","32.05999994277954"
"auto","h2","2000","82.98000001907349"
"auto","h2","1500","62.71999998092652"
"auto","h7","500","9.00999994277954"
"auto","h8","500","9.380000019073487"
"auto","h5","1000","19.380000019073485"
"auto","h7","50","1.5199999809265137"
"auto","h8","2000","33.58000001907349"
"auto","h9","10","0.9199999809265137"
"auto","h8","10","1"
"auto","h4","500","10.260000038146973"
"auto","h8","500","9.580000019073486"
"auto","h9","100","2.55"
"auto","h1","100","2.6"
"auto","h4","10","0.9300000190734863"
"auto","h5","10","0.590000057220459"
"auto","h3","100","4.460000038146973"
"auto","h4","1500","27.810000038146974"
"auto","h3","100","4.2"
"auto","h9","3000","47.810000038146974"
"auto","h3","50","2.759999942779541"
"auto","h7","10","1.3799999237060547"
"auto","h2","50","2.9899999618530275"
"auto","h5","10","0.8300000190734863"
"auto","h1","1500","27.65"
"auto","h3","500","21.45"
"auto","h2","500","22.119999980926515"
"auto","h2","10","1.0300000190734864"
"auto","h8","10","1.4899999618530273"
"auto","h8","3000","47.310000038146974"
"auto","h2","10","1.4300000190734863"
"auto","h5","2000","40.769999980926514"
"auto","h5","1000","20.879999923706055"
"auto","h1","10","1.609999942779541"
"auto","h0","1500","28.9"
"auto","h3","1000","43.63999996185303"
"auto","h6","100","2.6300000190734862"
"auto","h4","50","2.4"
"auto","h8","100","3.0800000190734864"
"auto","h6","2000","38.05"
"auto","h4","100","2.279999923706055"
"auto","h8","50","2.1"
"auto","h8","3000","46.95"
"auto","h4","1500","27.65"
"auto","h8","1000","16.660000038146972"
"auto","h7","3000","46.6"
"auto","h8","100","2.35"
"auto","h1","500","9.410000038146972"
"auto","h4","50","1.5800000190734864"
"auto","h9","3000","44.269999980926514"
"auto","h9","3000","44.71999998092652"
"auto","h2","2000","78.71999998092652"
"auto","h2","50","2.7"
"auto","h5","100","2.3899999618530274"
"auto","h3","1000","40.25"
"auto","h4","2000","37.28000001907348"
"auto","h5","50","2.209999942779541"
"auto","h8","50","1.6300000190734862"
"auto","h6","3000","54.980000019073486"
"auto","h5","100","2.0699999809265135"
"auto","h5","500","10.85"
"auto","h5","1500","28.580000019073488"
"auto","h5","3000","59.53000001907348"
"auto","h1","500","14.869999980926513"
"auto","h6","1000","21.2"
"auto","h4","50","1.7799999237060546"
"auto","h9","50","1.6700000762939453"
"auto","h7","1000","16.489999961853027"
"auto","h5","1500","29.780000019073487"
"auto","h8","500","9.019999980926514"
"auto","h4","1000","19.839999961853028"
"auto","h1","50","1.7"
"auto","h4","50","2.1"
"auto","h7","10","1.359999942779541"
"auto","h1","50","2.280000019073486"
"auto","h1","10","1.4200000762939453"
"auto","h1","2000","35.93000001907349"
"auto","h0","2000","35.05"
"auto","h5","2000","41.33000001907349"
"auto","h4","100","2.3899999618530274"
"auto","h9","1000","16.020000076293947"
"auto","h2","3000","121.01000003814697"
"auto","h2","1000","41.21999998092652"
"auto","h0","10","0.8199999809265137"
"auto","h3","3000","123.20999994277955"
"auto","h1","1000","19.680000019073486"
"auto","h6","50","1.759999942779541"
"auto","h9","1000","16.9"
"auto","h1","50","2.15"
"auto","h1","2000","38.36000003814697"
"auto","h9","3000","50.46999998092652"
"auto","h1","2000","37.80999994277954"
"auto","h7","500","8.9"
"auto","h1","1500","30.089999961853028"
"auto","h7","500","8.969999980926513"
"auto","h8","3000","50.01000003814697"
"auto","h9","2000","34.27999992370606"
"auto","h8","50","2.25"
"auto","h6","1500","30.25"
"auto","h1","2000","37.06999998092651"
"auto","h7","2000","33.63999996185303"
"auto","h3","500","22.1"
"auto","h4","100","2.2600000381469725"
"auto","h0","1500","28.05"
"auto","h4","100","2.05"
"auto","h7","3000","47.64000005722046"
"auto","h1","10","1.0199999809265137"
"auto","h7","1500","23.7"
"auto","h6","500","10.069999980926514"
"auto","h9","1500","24.539999961853027"
"auto","h5","2000","37.65999994277954"
"auto","h4","1000","19.239999961853027"
"auto","h2","1000","42.47000007629394"
"auto","h0","50","1.9"
"auto","h1","10","1.4699999809265136"
"auto","h0","2000","36.41999998092651"
"auto","h6","1500","28.44000005722046"
"auto","h7","2000","33.810000038146974"
"auto","h3","1500","64.85"
"auto","h1","1000","20.55999994277954"
"auto","h7","500","9.290000057220459"
"auto","h3","2000","88.95"
"auto","h3","2000","85.3"
"auto","h4","1000","20.380000019073485"
"auto","h7","500","8.85"
"auto","h6","500","10.45"
"auto","h1","100","3.109999942779541"
"auto","h4","500","10.780000019073487"
"auto","h7","100","2.719999980926514"
"auto","h4","1500","29.839999961853028"
"auto","h8","3000","50.20999994277954"
"auto","h6","500","9.989999961853027"
"auto","h5","1000","19.60999994277954"
"auto","h1","50","1.740000057220459"
"auto","h9","50","1.8800000190734862"
"auto","h3","2000","83.52000007629394"
"auto","h4","50","1.359999942779541"
"auto","h9","1000","16.6"
"auto","h6","500","10.880000019073487"
"auto","h5","1000","19.25"
"auto","h5","2000","38.80999994277954"
"auto","h8","100","2.2699999809265137"
"auto","h7","2000","33.45"
"auto","h9","100","2.1699999809265136"
"auto","h4","500","9.880000019073487"
"auto","h7","1500","25.789999961853027"
"auto","h8","1000","16.94000005722046"
"auto","h7","3000","49.8"
"auto","h6","100","2.659999942779541"
"auto","h2","2000","86.52999992370606"
"auto","h4","3000","60.78999996185303"
"auto","h7","3000","49.75"
"auto","h0","1000","19.5"
"auto","h3","1000","45.189999961853026"
"auto","h3","10","1.6300000190734862"
"auto","h1","500","10.74000005722046"
"auto","h0","1000","20.04000005722046"
"auto","h8","3000","49"
"auto","h9","10","1.4"
"auto","h0","100","4.110000038146973"
"auto","h3","1000","44.189999961853026"
"auto","h7","50","1.95"
"auto","h3","100","4.910000038146973"
"auto","h2","10","1.1"
"auto","h1","3000","56.12999992370605"
"auto","h4","10","0.8"
"auto","h8","100","2.909999942779541"
"auto","h8","50","1.7699999809265137"
"auto","h7","2000","33.41999998092651"
"auto","h6","100","2.6699999809265136"
"auto","h5","100","2.1899999618530273"
"auto","h3","10","1.5699999809265137"
"auto","h3","2000","89.24000005722046"
"auto","h0","50","2.2399999618530275"
"auto","h8","10","1.559999942779541"
"auto","h3","2000","86.38000001907349"
"auto","h2","2000","86.75999994277954"
"auto","h5","50","1.7600000381469727"
"auto","h0","1000","19.070000076293944"
"auto","h0","500","10.4"
"auto","h0","2000","38.12999992370605"
"auto","h3","1500","62.490000057220456"
"auto","h5","10","0.909999942779541"
"auto","h5","100","2.5100000381469725"
"auto","h8","50","2.1399999618530274"
"auto","h6","1500","27.810000038146974"
"auto","h4","1500","29.69000005722046"
"auto","h7","100","2.140000057220459"
"auto","h8","3000","48.730000019073486"
"auto","h3","50","2.85"
"auto","h7","50","1.5800000190734864"
"auto","h5","2000","40.47999992370605"
"auto","h7","3000","49.480000019073486"
"auto","h0","2000","36.41999998092651"
"auto","h0","1000","20.789999961853027"
"auto","h7","2000","33.03000001907348"
"auto","h2","100","4.159999942779541"
"auto","h1","3000","57.41999998092651"
"auto","h8","2000","32.509999942779544"
"auto","h1","500","10.960000038146973"
"auto","h6","100","2.1300000190734862"
"auto","h8","10","1.0699999809265137"
"auto","h6","10","1.4100000381469726"
"auto","h3","10","1.359999942779541"
"auto","h1","1500","29.470000076293946"
"auto","h6","100","2.4899999618530275"
"auto","h3","1000","41.9"
"auto","h3","3000","124.83000001907348"
"auto","h0","3000","55.21999998092652"
"auto","h8","10","1.040000057220459"
"auto","h5","100","2.1699999809265136"
"auto","h9","1000","16.779999923706054"
"auto","h7","50","1.5199999809265137"
"auto","h5","10","1.109999942779541"
"auto","h2","10","1.5800000190734864"
"auto","h8","100","3.45"
"auto","h9","50","1.559999942779541"
"auto","h7","3000","47.939999961853026"
"auto","h9","100","2.5100000381469725"
"auto","h6","500","9.929999923706054"
"auto","h0","500","9.769999980926514"
"auto","h4","1500","28.519999980926514"
"auto","h6","500","9.95"
"auto","h0","1000","18.669999980926512"
"auto","h6","2000","38.130000019073485"
"auto","h6","3000","54.97999992370605"
"auto","h0","1000","18.570000076293944"
"auto","h9","100","2.040000057220459"
"auto","h3","100","4.8199999809265135"
"auto","h1","10","0.8800000190734864"
"auto","h1","500","10.169999980926514"
"auto","h1","50","2.1299999237060545"
"auto","h0","100","2.6899999618530273"
"auto","h9","10","0.9800000190734863"
"auto","h2","3000","122.96000003814697"
"auto","h5","100","2.4899999618530275"
"auto","h6","50","1.9"
"auto","h2","2000","82.22000007629394"
"auto","h8","500","9.1"
"auto","h1","1500","28.239999961853027"
"auto","h9","50","1.5800000190734864"
"auto","h5","3000","56.519999980926514"
"auto","h8","10","1.390000057220459"
"auto","h7","500","8.709999942779541"
"auto","h8","50","2.219999980926514"
"auto","h8","500","9.139999961853027"
"auto","h8","1500","24.8"
"auto","h9","10","0.9800000190734863"
"auto","h3","500","21.120000076293945"
"auto","h7","1500","24.4"
"auto","h6","100","2.040000057220459"
"auto","h5","1500","28.159999942779542"
"auto","h5","50","1.8899999618530274"
"auto","h5","500","11.070000076293946"
"auto","h7","100","3.990000057220459"
"auto","h0","50","2.05"
"auto","h1","2000","37.009999942779544"
"auto","h1","100","2.4199999809265136"
"auto","h2","1000","43.81999998092651"
"auto","h4","3000","58.05"
"auto","h1","2000","38.3"
"auto","h1","3000","56.55999994277954"
"auto","h8","2000","33.5"
"auto","h2","2000","90.46999998092652"
"auto","h1","500","10.2"
"auto","h2","500","22.7"
"auto","h6","1000","20.25"
"auto","h0","100","2.65"
"auto","h9","1000","16.86000003814697"
"auto","h4","3000","56.45999994277954"
"auto","h9","1000","16.659999942779542"
"auto","h9","1500","24.030000019073487"
"auto","h5","1000","19.930000019073486"
"auto","h5","10","0.909999942779541"
"auto","h5","1000","19.589999961853028"
"auto","h9","2000","32"
"auto","h6","50","1.6100000381469726"
"auto","h5","50","1.8199999809265137"
"auto","h2","50","2.719999980926514"
"auto","h7","50","2.05"
"auto","h6","1500","29.419999980926512"
"auto","h2","1500","64.23000001907349"
"auto","h5","1500","28.88999996185303"
"auto","h3","100","4.359999942779541"
"auto","h7","1000","17.210000038146973"
"auto","h0","1500","28.85999994277954"
"auto","h7","2000","32"
"auto","h2","50","2.7700000762939454"
"auto","h7","500","8.839999961853028"
"auto","h0","100","2.6100000381469726"
"auto","h3","1500","61.08000001907349"
"auto","h3","500","20.8"
"auto","h4","50","1.490000057220459"
"auto","h5","50","1.4600000381469727"
"auto","h2","2000","77.96999998092652"
"auto","h4","1500","32.660000038146975"
"auto","h5","2000","36.16999998092651"
"auto","h2","1500","60.4"
"auto","h5","1000","18.960000038146973"
"auto","h0","3000","50.96999998092652"
"auto","h6","3000","50.47999992370605"
"auto","h9","50","1.6100000381469726"
"auto","h0","2000","35.259999942779544"
"auto","h2","3000","121.75"
"auto","h4","2000","37.480000019073486"
"auto","h7","1000","16.55"
"auto","h6","100","2.5"
"auto","h4","3000","53.480000019073486"
"auto","h3","3000","118.44000005722046"
"auto","h5","1500","27.05"
"auto","h4","50","1.3"
"auto","h2","3000","122.14000005722046"
"auto","h1","3000","55.05"
"auto","h3","100","4.4300000190734865"
"auto","h7","3000","50.53999996185303"
"auto","h5","50","1.7899999618530273"
"auto","h9","100","2.6399999618530274"
"auto","h2","2000","91.73999996185303"
"auto","h0","10","1.6"
"auto","h0","500","10.879999923706055"
"auto","h4","10","1.0199999809265137"
"auto","h9","3000","50.56999998092651"
"auto","h9","1000","17.14000005722046"
"auto","h2","1000","45.05"
"auto","h3","10","1.5699999809265137"
"auto","h6","1000","20.770000076293947"
"auto","h6","500","10.339999961853028"
"auto","h5","3000","57.65"
"auto","h4","500","10.869999980926513"
"auto","h6","50","1.7800000190734864"
"auto","h4","2000","38.58000001907349"
"auto","h1","1500","28.85"
"auto","h5","2000","39.16999998092651"
"auto","h8","3000","48.10999994277954"
"auto","h2","3000","131.1199999809265"
"auto","h5","3000","59.58000001907349"
"auto","h4","50","1.9799999237060546"
"auto","h1","500","10.580000019073486"
"auto","h7","10","1.2799999237060546"
"auto","h5","3000","59.570000076293944"
"auto","h4","100","2.5699999809265135"
"auto","h2","500","21.659999942779542"
"auto","h8","10","1.3699999809265138"
"auto","h0","3000","53.56999998092651"
"auto","h4","1000","19.169999980926512"
"auto","h0","1000","18.810000038146974"
"auto","h0","1000","18.880000019073485"
"auto","h9","100","2.660000038146973"
"auto","h6","50","1.7800000190734864"
"auto","h2","50","2.7"
"auto","h7","2000","31.95"
"auto","h6","1500","27.63999996185303"
"auto","h8","3000","47.72999992370605"
"auto","h4","10","0.659999942779541"
"auto","h0","3000","56.839999961853025"
"auto","h4","50","1.3700000762939453"
"auto","h2","100","4.210000038146973"
"auto","h7","50","2.030000019073486"
"auto","h6","100","2.590000057220459"
"auto","h1","1500","27.879999923706055"
"auto","h0","10","0.9699999809265136"
"auto","h3","1000","42.35"
"auto","h1","3000","56.56999998092651"
"auto","h2","500","21.920000076293945"
"auto","h5","1500","28.25999994277954"
"auto","h9","1500","24.65"
"auto","h9","1500","24.45999994277954"
"auto","h0","1000","18.710000038146973"
"auto","h8","2000","32.55"
"auto","h1","3000","53.68000001907349"
"auto","h7","1500","23.239999961853027"
"auto","h2","3000","125.55"
